11.534,11.555,11.822,11.991,12.223,12.232,12.29,12.375,12.293,12.722,12.572,12.725,12.696,12.731,12.721,12.586,12.369,12.496,12.352,12.104,12.064,12.14,12.468,12.624,12.776,12.648,12.637,12.69,12.846,12.814,12.536,12.544,12.349,12.518,12.547,13.014,12.829,12.94,12.967,13.158,13.338,13.392,13.272,13.562,13.658,13.409,13.134,13.193,13.222,12.97,13.124,12.644,13.007,12.616,12.812,12.797,13.06,13.362,13.439,13.655,13.914,13.623,13.662,13.189,13.153,13.223,13.186,12.908,12.897,12.977,12.922,13.039,12.447,12.561,12.714,12.917,13.202,13.712,13.806,13.868,14.025,14.676,14.93,14.637,14.642,14.486,14.453,14.235,14.061,13.979,13.599,13.362,13.613,13.102,12.796,13.235,13.72,13.756,13.646,13.799,13.886,13.674,13.181,13.131,12.928,12.674,12.75,13.025,12.782,12.787,12.933,13.345,13.06,12.953,12.961,13.228,13.014,13.176,13.189,13.075,12.717,12.855,13.107,12.915,12.732,12.646,12.643,12.713,12.902,12.658,12.703,12.61,13.011,12.943,12.872,13.091
10.097,9.9713,9.4276,9.0124,8.3414,7.8689,8.4169,9.2889,9.9383,10.454,10.81,10.823,11.465,12.558,12.693,12.435,12.804,12.85,13.271,13.027,12.912,13.482,13.692,14.238,13.205,12.855,12.385,12.367,12.478,12.628,12.726,13.113,12.799,12.829,12.693,12.556,12.358,12.381,12.742,13.035,12.411,12.106,12.232,11.827,11.427,11.461,11.764,11.673,11.666,12.592,12.988,12.636,12.824,13.157,14.556,14.487,14.651,15.206,15.575,15.462,15.994,16.063,16.092,15.314,15.303,15.084,15.087,14.388,14.368,14.58,14.032,14.148,13.559,13.82,12.902,13.338,14.945,16.001,16.11,15.972,16.54,17.597,18.028,17.778,17.669,17.46,17.25,16.94,16.558,15.946,15.027,14.912,14.045,13.075,12.118,11.864,11.998,12.389,12.315,12.177,12.234,12.539,12.394,12.368,12.283,12.635,12.49,12.73,13.198,13.752,14.472,15.072,14.842,14.909,14.543,13.67,13.612,14.157,14.228,14.458,14.117,14.132,13.448,13.376,13.51,13.997,14.27,13.973,14.156,13.753,13.694,13.036,13.769,14.387,14.515,13.983
11.976,12.225,12.153,12.401,11.809,11.379,10.811,10.235,9.9708,8.8933,8.2617,9.3703,9.9759,11.233,11.753,11.87,12.438,12.699,13.202,13.261,13.223,13.904,14.031,14.513,13.697,13.133,12.672,12.773,12.854,13.204,13.058,13.437,13.175,13.235,12.887,12.79,12.574,12.615,12.943,13.141,12.631,12.159,12.322,12.036,11.895,12.062,12.246,12.512,12.294,12.637,13.1,12.896,13.306,13.611,14.961,15.053,15.091,15.505,15.781,15.791,16.724,16.488,16.596,15.768,15.349,15.239,15.175,14.456,14.113,14.619,14.453,14.689,13.905,14.152,13.256,13.816,15.274,16.238,16.259,16.161,16.852,17.671,18.015,17.93,17.845,17.541,17.368,16.964,16.66,16.206,15.156,14.91,14.01,13.114,12.437,12.198,12.25,12.679,12.627,12.68,12.633,12.851,12.603,12.752,12.961,13.328,13.145,13.227,13.52,14.03,14.713,15.135,14.873,14.753,14.189,13.414,13.454,14.191,14.445,14.64,14.523,14.654,14.313,14.132,14.271,14.527,14.67,14.198,14.222,13.81,13.728,13.12,13.815,14.45,14.282,13.746
11.588,11.752,12.05,12.138,11.709,11.583,11.682,11.643,11.387,11.037,10.565,9.6361,9.6717,9.3961,8.9857,8.5522,9.8673,10.152,10.831,11.229,11.412,12.373,12.803,13.31,12.64,12.313,11.922,11.962,12.086,12.268,12.038,12.32,12.06,11.945,11.961,11.915,11.827,12.024,12.392,12.738,12.429,12.291,12.099,11.849,11.803,11.653,11.663,11.786,11.721,12.02,12.087,11.751,11.898,12.364,13.691,13.796,13.866,14.181,14.688,14.452,14.995,15.144,15.239,14.616,14.304,14.22,14.109,13.533,13.695,13.998,13.833,13.921,13.283,13.221,12.479,12.934,14.319,15.314,15.375,15.098,15.69,16.409,16.64,16.639,16.581,16.326,16.287,16.045,15.562,15.148,14.146,13.87,13.179,12.383,11.631,11.396,11.666,12.011,12.034,12.254,12.263,12.495,12.264,12.059,12.393,12.793,12.682,12.719,12.929,13.237,13.761,14.045,13.885,13.93,13.624,13.073,12.78,13.309,13.22,13.389,13.33,13.594,13.302,12.889,13.075,13.381,13.566,13.482,13.879,13.562,13.355,12.817,13.361,13.758,13.958,13.519
10.795,10.775,10.835,10.932,10.852,10.863,11.174,11.201,11.025,11.047,10.767,10.277,10.329,10.474,10.253,9.8077,9.6289,9.2442,9.078,8.687,8.2074,9.1498,9.4747,9.904,9.3923,9.3009,9.2716,9.5737,9.9657,10.409,10.319,10.647,10.412,10.528,10.687,10.786,10.878,10.9,11.263,11.656,11.395,11.319,11.215,11.167,10.972,10.696,10.695,10.716,10.792,10.931,11.036,10.724,11.067,11.142,12.074,12.076,12.29,12.671,13.007,12.88,13.34,13.41,13.436,12.872,12.617,12.653,12.611,12.169,12.22,12.423,12.202,12.159,11.661,11.747,11.145,11.646,12.713,13.595,13.685,13.541,14.034,14.856,15.136,14.991,14.964,14.662,14.523,14.224,13.888,13.522,12.871,12.585,12.201,11.394,10.729,10.85,11.123,11.441,11.199,11.234,11.258,11.409,11.078,11.004,11.059,11.261,11.199,11.477,11.531,11.797,12.334,12.681,12.589,12.609,12.346,11.936,11.792,12.101,12.238,12.282,12.016,12.2,12.034,11.759,11.634,11.731,11.847,11.808,11.97,11.687,11.705,11.382,12.037,12.475,12.749,12.495
11.211,11.163,11.299,11.504,11.327,11.329,11.426,11.286,11.136,11.144,11.092,10.933,10.942,11.371,11.616,11.349,11.025,10.799,10.794,10.335,9.8432,10.287,10.199,9.9888,8.5414,7.9554,8.1303,8.6243,8.9467,9.5546,9.8003,10.279,10.3,10.639,10.647,10.747,10.789,10.878,11.266,11.472,11.191,10.953,10.837,10.868,10.72,10.77,10.728,11.077,10.973,11.172,11.601,11.252,11.49,11.577,12.591,12.592,12.649,12.953,13.256,13.324,14.008,13.868,13.776,13.132,12.879,12.863,12.885,12.377,12.251,12.562,12.332,12.31,11.807,12.02,11.261,11.768,12.948,13.886,14.106,14.011,14.521,15.351,15.686,15.527,15.491,15.135,14.973,14.656,14.513,14.005,13.285,12.99,12.474,11.538,10.969,11.054,11.168,11.623,11.532,11.412,11.548,11.499,11.199,11.381,11.264,11.528,11.535,11.816,11.945,12.261,12.791,13.205,13.095,13.203,12.729,12.345,12.272,12.648,12.887,12.937,12.675,12.864,12.686,12.45,12.389,12.461,12.666,12.526,12.564,12.057,12.04,11.689,12.254,12.789,12.996,12.648
10.785,10.878,11.061,11.386,11.179,11.262,11.347,11.281,11.193,11.203,11.123,10.747,10.817,11.427,11.647,11.398,11.711,11.581,11.892,11.598,11.29,11.78,12.086,12.253,10.957,10.248,9.5598,9.0911,8.7656,8.753,8.5299,9.5489,9.7444,9.9931,10.025,10.012,10.077,10.467,10.963,11.259,11.036,10.834,10.773,10.545,10.652,10.639,10.792,11.099,11.037,11.377,11.793,11.349,11.528,11.678,13.013,12.992,13.039,13.361,13.765,13.695,14.479,14.558,14.45,13.803,13.679,13.642,13.616,13.1,13.021,13.323,12.978,13.079,12.411,12.465,11.566,12.06,13.479,14.425,14.675,14.634,15.288,16.078,16.452,16.292,16.24,15.949,15.808,15.457,15.085,14.651,13.665,13.385,12.71,11.864,11.23,11.006,11.196,11.642,11.445,11.35,11.38,11.418,11.071,11.064,11.162,11.563,11.558,11.708,11.999,12.528,13.08,13.558,13.408,13.467,13.039,12.527,12.384,12.921,12.911,12.952,12.731,13.031,12.735,12.353,12.764,13.062,13.239,13,13.197,12.763,12.62,12.074,12.722,13.267,13.47,12.998
11.287,11.631,11.685,12.106,11.854,12.012,12.12,11.995,12.06,11.929,11.816,11.513,11.721,12.396,12.746,12.469,12.76,12.534,12.862,12.81,12.793,13.391,13.554,13.863,12.685,12.08,11.398,11.136,11.102,11.401,11.252,11.261,10.635,10.345,9.5757,8.4175,9.0989,9.5054,10.296,10.819,10.432,10.496,10.765,10.661,10.868,11.324,11.405,11.908,11.991,12.263,12.522,12.267,12.306,12.731,14.22,14.249,14.335,14.813,15.262,14.882,15.568,15.631,15.652,14.964,14.691,14.611,14.563,13.809,13.817,14.126,13.674,13.764,13.115,13.228,12.034,12.541,14.247,15.308,15.505,15.332,16.142,16.953,17.314,17.256,17.291,17.012,16.784,16.483,16.285,15.952,14.874,14.631,13.836,12.821,11.909,11.599,11.692,12.072,11.913,12.068,12.191,12.329,12.051,11.956,12.248,12.651,12.612,12.704,12.893,13.56,14.193,14.634,14.548,14.579,14.255,13.573,13.577,14.222,14.268,14.359,14.018,14.232,13.802,13.416,13.752,14.134,14.368,14.074,14.05,13.632,13.535,12.873,13.674,14.396,14.653,13.985
11.57,11.742,12.008,12.396,11.965,12.197,12.245,12.263,12.529,12.232,12.005,11.968,12.212,13.035,13.495,13.177,13.328,13.236,13.675,13.429,13.367,13.887,13.92,14.251,13.237,12.762,12.265,12.237,12.24,12.663,12.457,12.656,12.118,12.082,11.494,10.943,10.116,9.8327,9.6535,9.5416,8.2175,8.8967,9.5103,9.6596,10.217,10.656,10.985,11.667,11.595,12.482,13.081,12.57,12.956,13.18,14.667,14.67,14.764,15.201,15.651,15.559,16.199,16.115,16.346,15.622,15.252,15.069,14.993,14.286,13.97,14.4,13.968,13.995,13.364,13.379,12.619,13.031,14.652,15.732,15.994,15.891,16.634,17.525,17.95,17.701,17.676,17.319,17.057,16.735,16.498,16.087,14.975,14.907,14.12,13.184,12.451,12.249,12.273,12.728,12.744,12.892,12.852,12.666,12.483,12.484,12.598,12.869,12.813,12.995,13.282,13.639,14.473,15.008,14.86,14.971,14.569,14.003,14.052,14.658,14.733,14.993,14.579,14.735,14.203,13.718,13.544,13.865,14.146,13.5,13.801,13.477,13.488,13.005,13.884,14.61,14.884,14.255
11.16,11.384,11.387,11.646,11.243,11.425,11.772,11.955,12.029,11.586,11.647,11.428,11.673,12.682,12.971,12.747,13.134,12.936,13.472,13.364,13.117,13.69,13.939,14.305,13.093,12.734,12.152,11.987,11.947,12.406,12.582,13.214,12.797,12.795,12.514,12.06,11.731,11.708,11.9,12.062,11.03,10.317,10.075,9.1874,8.4368,8.2261,9.089,9.4242,9.532,10.786,11.248,11.226,11.576,12.347,14.287,14.301,14.529,15.105,15.584,15.479,16.38,16.467,16.552,15.756,15.54,15.347,15.325,14.565,14.42,14.818,14.317,14.427,13.753,13.882,12.706,13.263,15.034,15.992,16.168,16.092,16.89,17.925,18.262,18.094,18.048,17.692,17.559,17.296,16.821,16.239,15.154,14.99,13.868,12.916,12.119,11.521,11.534,12.166,11.947,11.937,11.878,12.05,11.988,11.902,12.134,12.761,12.656,12.909,13.296,13.891,14.68,15.129,14.933,15.005,14.463,13.534,13.507,14.149,14.304,14.61,14.351,14.543,13.9,13.444,13.614,14.148,14.425,13.906,14.108,13.664,13.601,12.984,13.871,14.785,14.991,14.322
