10.569,10.952,11.275,11.597,11.161,10.874,11.866,12.456,11.582,11.7,11.398,10.128,10.094,10.058,10.064,9.6909,9.1299,9.1818,9.3105,9.8965,9.1097,9.8427,10.529,10.811,10.958,9.9825,9.6369,9.8661,9.8403,9.6771,9.3305,8.9605,8.8812,9.3051,9.4896,9.9493,10.139,10.457,11.215,11.523,11.258,10.443,9.6811,9.2094,8.4735,8.1401,7.1901,7.4184,6.9625,5.8677,4.9811,3.1238,2.9379,3.0761,5.7735,6.4389,7.1597,8.3874,9.8433,10.129,11.521,11.585,12.221,11.187,11.241,11.315,10.844,10.107,10.729,10.789,10.809,11.331,10.19,10.099,9.2217,9.881,11.187,12.714,12.999,12.98,14.396,15.959,16.423,16.566,16.789,16.105,15.834,15.283,14.736,13.908,12.558,12.159,11.569,10.563,9.8743,10.171,10.691,11.118,10.872,10.989,11.18,11.386,10.985,10.645,10.441,10.728,10.822,11.256,11.015,11.208,11.523,12.242,11.895,12,11.482,11.439,10.887,10.707,10.853,11.009,10.855,11.582,11.923,11.807,11.66,11.651,11.82,12.641,13.289,12.37,11.553,11.168,11.605,11.703,12.021
13.424,13.592,13.79,14.028,13.74,13.529,14.352,14.564,13.923,14.273,14.082,13.13,13.16,12.498,12.442,12.08,11.175,11.168,10.992,10.819,10.17,10.159,10.595,10.769,12.211,11.421,11.57,11.844,11.588,11.344,10.854,10.112,10.419,11.06,11.421,12.014,12.101,12.396,13.074,13.011,13.47,13.264,12.864,13.17,12.871,12.497,11.831,12.284,12.248,11.576,11.21,9.7245,9.1465,7.6701,4.9052,4.3005,2.9182,2.5391,3.0971,4.3263,6.0486,6.463,7.5709,7.9719,8.8727,9.5612,8.9528,9.3718,10.644,10.538,11.488,11.786,10.661,10.522,10.903,11.23,10.218,11.312,11.7,11.617,11.889,12.65,13.119,12.961,13.104,12.578,12.635,12.413,12.6,11.772,11.334,10.929,12.27,12.306,13.022,13.647,13.921,14.383,14.259,14.083,14.445,14.465,13.717,13.553,12.937,12.457,12.313,12.317,11.634,11.373,11.013,11.107,10.938,11.173,11.404,12.936,12.468,11.705,11.872,11.735,11.592,12.082,12.818,12.938,12.651,12.087,12.128,13.631,13.913,13.321,12.471,12.703,12.765,11.879,12.086
14.574,14.783,14.987,15.344,14.822,14.775,15.485,15.546,15.033,15.568,15.333,14.568,14.761,13.837,13.736,13.178,12.125,11.917,11.537,11.152,10.987,10.757,10.957,11.052,12.917,12.394,12.745,13.124,13.305,13.068,12.48,11.37,11.558,11.968,12.345,12.965,13.225,13.491,14.12,13.922,14.594,14.556,14.371,14.58,14.522,14.44,13.754,14.04,14.254,13.696,13.197,12.364,12.345,11.149,8.385,8.3718,7.7428,7.2893,6.5274,5.8436,5.0873,3.0261,2.9634,3.4036,4.9382,6.2845,6.2704,7.7169,9.4144,9.5782,10.924,11.191,10.62,11.2,11.988,12.865,11.208,12.216,12.317,12.163,11.668,12.291,12.557,12.082,12.206,11.685,11.667,11.463,11.922,11.432,11.557,11.15,13.225,13.325,14.097,14.91,15.175,15.506,15.313,15.365,15.952,15.961,15.095,14.934,14.491,13.787,13.631,13.814,13.02,12.403,11.974,11.8,11.679,11.923,12.599,14.267,13.747,12.969,12.902,12.705,12.333,12.518,13.488,13.62,13.151,12.527,12.669,14.543,15.061,14.515,13.612,13.744,13.604,12.393,12.592
12.808,13.271,13.747,14.105,13.215,12.911,13.195,13.42,12.873,13.046,12.646,12.215,12.213,11.662,12.009,11.612,10.64,10.573,10.384,10.35,10.102,10.31,10.383,10.304,11.329,10.643,10.777,11.224,11.706,11.627,11.112,9.9639,10.032,10.421,10.651,11.228,11.284,11.347,12.06,11.706,12.191,12.197,12.168,12.31,12.244,12.336,11.595,12.244,12.331,11.98,12.039,11.209,11.516,10.462,9.2286,9.4356,9.5893,9.8768,10.036,9.9394,10.243,8.6611,8.7559,6.8133,5.2945,4.3895,3.0782,2.7249,3.6648,4.228,5.9578,6.8238,6.9923,8.2133,9.0387,10.527,10.237,12.164,12.34,12.422,12.845,14.023,14.428,14.163,14.362,13.691,13.45,12.999,12.982,12.63,11.925,11.668,12.562,12.004,12.256,13.004,13.412,13.601,13.444,13.609,14.062,14.006,13.28,13.069,12.842,12.388,12.398,12.74,12.255,11.795,11.856,12.211,11.911,12.041,12.259,13.056,12.476,12.105,11.946,11.992,11.376,11.646,12.401,12.435,11.843,11.51,11.898,13.294,14.095,13.378,12.445,12.23,12.202,11.371,11.553
11.504,11.736,12.352,12.72,11.959,11.638,11.818,12.533,12.149,12.462,12.067,11.453,11.306,11.194,11.586,11.219,10.384,10.387,10.328,10.375,9.7433,9.9866,10.276,10.476,11.077,9.971,9.8437,10.021,10.562,10.596,10.033,9.1206,9.1172,9.5029,9.6882,10.093,9.8327,9.7671,10.59,10.37,10.744,11.06,11.045,11.28,11.108,10.987,10.376,11.198,11.148,11.014,11.482,10.448,10.818,9.768,9.6259,9.7561,10.402,11.02,11.754,11.701,12.382,11.576,11.954,10.416,9.5717,9.0667,8.1658,7.2009,6.3777,5.4942,4.2474,3.7844,2.7033,3.6895,4.7643,6.9456,8.2841,10.956,11.445,11.879,13.002,14.745,15.431,15.22,15.517,14.821,14.374,13.957,13.835,13.452,12.304,12.053,12.135,11.122,11.24,11.964,12.552,12.798,12.639,12.795,13.077,12.883,12.333,12.045,11.771,11.41,11.637,12.132,11.823,11.575,11.95,12.602,12.212,12.279,12.194,12.487,11.954,11.741,11.466,11.608,10.909,11.428,11.864,11.689,11.191,11.347,11.742,12.62,13.576,12.849,12.008,11.822,12.193,11.607,11.828
14.355,14.325,14.541,15.111,14.709,14.416,14.908,15.613,14.992,15.277,14.801,13.873,13.795,13.422,13.775,13.244,12.353,12.282,12.261,12.356,11.6,11.445,11.811,12.352,13.812,12.48,12.594,12.675,12.658,12.582,12.107,11.133,11.284,11.731,11.905,12.294,12.371,12.522,13.328,13.214,13.515,13.48,13.377,13.867,13.792,13.628,12.931,13.509,13.407,12.934,13.339,12.318,11.919,10.978,10.027,10.14,10.442,10.81,11.108,11.176,11.879,11.551,12.077,11.818,12.027,12.285,11.207,10.578,10.974,10.663,10.995,11.152,9.1698,8.4174,8.3483,7.3306,3.1287,3.4286,3.8874,4.9694,7.571,9.9795,10.843,11.216,12.237,12.168,12.636,12.9,13.489,13.067,12.849,12.483,14.196,13.605,13.625,14.167,14.652,15.249,15.093,15.24,15.541,15.259,14.764,14.547,13.972,13.395,13.369,13.702,12.935,12.337,11.934,11.925,11.528,11.626,12.294,13.581,13.288,12.744,12.815,12.816,12.701,13.396,14.177,14.124,13.506,12.926,13.039,14.29,14.615,13.938,12.888,13.37,13.178,12.21,12.553
19.49,19.48,19.605,20.046,19.574,19.208,19.624,19.903,19.333,19.787,19.482,18.817,18.743,17.53,17.451,17.1,16.152,15.945,15.461,15.529,15.064,14.665,14.947,14.866,17.421,16.746,17.249,17.447,17.502,17.201,16.657,15.588,15.786,16.072,16.497,17.033,17.203,17.406,17.862,17.61,18.531,18.592,18.468,19.075,18.98,18.878,18.19,18.319,18.553,17.829,17.777,17.172,16.81,15.773,12.831,12.906,13.025,12.868,12.233,12.508,12.259,11.326,11.763,12.811,13.098,13.798,13.068,13.859,14.757,14.356,15.284,15.334,14.257,14.116,15.32,15.172,10.878,9.9408,9.1793,8.1537,4.5887,3.1266,2.6673,2.8794,4.5613,5.8586,7.8567,9.1091,11.103,11.579,13.041,12.771,16.391,16.977,18.358,19.112,19.493,19.808,19.708,19.651,20.074,19.966,19.235,19.021,18.401,17.593,17.247,17.311,16.307,15.453,14.32,13.62,13.389,13.578,15.016,17.333,16.873,15.785,15.698,15.501,15.298,15.699,17.068,17.176,16.509,15.578,15.598,17.614,17.576,17.081,16.201,16.916,16.061,14.315,14.716
18.016,18.05,18.277,18.444,17.994,17.76,17.962,18.151,17.732,18.199,17.97,17.507,17.57,16.594,16.42,15.971,14.842,14.725,14.07,14.177,13.747,13.263,13.545,13.594,16.158,15.486,15.936,16.176,16.247,16.12,15.315,14.411,14.677,14.792,15.217,16.003,15.968,15.993,16.319,16.27,17.184,17.434,17.379,17.711,17.66,17.454,16.999,17.123,17.223,16.668,16.706,15.945,16.113,14.827,11.907,12.11,12.408,12.488,11.816,12.213,11.918,10.758,11.323,11.893,11.982,12.694,12.151,13.219,13.74,13.223,14.225,14.117,13.497,13.333,14.905,15.309,12.602,12.628,12.434,12.207,10.365,10.027,9.7151,8.0943,7.0603,4.789,3.5093,2.8347,4.0714,5.0821,7.8561,8.029,12.139,13.461,15.987,17.008,17.545,17.915,17.852,17.982,18.256,18.134,17.406,17.319,16.702,16.017,15.754,16.004,15.16,14.269,13.518,13.045,12.704,12.814,14.147,16.344,15.724,14.714,14.344,14.096,13.632,14.004,15.264,15.538,14.879,14.107,13.951,15.886,16.179,15.775,15.023,15.528,15.157,13.55,13.779
12.03,12.448,12.808,13.213,12.496,12.295,12.852,13.009,12.43,12.502,12.319,11.563,11.814,11.597,11.468,10.991,10.257,10.387,10.499,10.521,10.146,10.496,10.95,11.165,11.972,11.132,11.148,11.351,11.549,11.629,10.802,10.443,10.441,10.646,10.649,11.401,11.274,11.594,11.967,12.377,12.511,12.2,12.097,12.024,11.997,11.755,11.402,11.754,11.693,11.615,11.89,10.661,11.281,10.507,10.388,10.852,10.901,11.229,11.796,12.063,12.864,12.328,12.63,11.845,11.735,11.998,11.491,11.152,11.616,11.348,11.793,11.933,10.885,10.749,10.98,11.794,12.408,13.617,14.02,14.119,14.587,15.459,15.782,15.351,14.956,13.654,12.744,11.618,10.341,8.4503,5.4726,4.9261,3.5221,3.9229,7.2021,8.4909,9.2638,10.309,10.385,10.922,11.349,11.606,11.241,11.331,11.1,11.099,11.13,11.424,11.178,11.118,11.417,11.766,11.359,11.52,11.218,11.683,11.056,10.888,10.684,10.906,10.514,10.939,11.527,11.64,11.442,11.417,11.797,12.945,13.97,13.01,12.069,11.784,12.19,11.833,11.981
10.078,10.976,11.343,11.759,10.859,10.805,11.689,11.869,11.166,11.11,11.026,10.054,10.451,10.859,10.941,10.539,10.502,10.564,11.065,11.068,10.711,11.778,12.377,12.502,11.521,10.796,10.242,10.667,10.905,11.088,10.76,10.866,10.71,10.945,10.708,10.845,10.97,11.828,12.126,12.493,12.129,10.917,10.665,10.152,10.087,10.305,10.02,10.56,10.488,10.493,10.822,9.8206,10.553,10.567,12.63,13.205,13.306,13.641,14.809,14.944,15.996,15.961,15.843,14.514,14.174,14.115,13.901,12.699,12.951,13.258,12.959,13.407,12.488,12.707,11.342,12.116,14.418,16.037,16.455,16.44,18.042,19.51,19.905,20.108,20.059,19.33,18.771,17.866,16.922,15.622,13.538,12.869,10.627,8.12,5.222,4.6196,3.54,3.0829,3.2983,3.9908,5.5129,6.7413,7.5375,7.9471,8.6151,9.7937,10.064,10.801,11.225,11.907,12.899,13.683,13.529,13.628,12.393,11.444,11.056,11.621,11.857,12.228,12.1,12.272,12.109,12.172,12.459,12.85,13.356,13.746,14.51,13.399,12.625,11.866,12.692,13.564,13.78
10.041,10.938,11.319,11.832,10.988,10.903,11.631,11.595,11.238,11.336,11.157,10.328,10.473,11.157,11.385,11.156,10.924,11.244,11.578,11.45,10.606,11.581,12.22,12.331,11.592,10.67,10.203,10.313,10.344,10.721,10.092,10.675,10.617,11.068,10.74,10.929,10.811,11.436,11.7,12.048,11.831,11.117,10.814,10.298,10.258,10.23,10.409,10.93,11.102,10.863,11.373,10.146,10.921,10.524,12.294,12.677,13.102,13.513,14.582,14.867,15.88,15.855,16.097,14.658,14.219,14.202,13.92,12.964,12.962,13.104,12.763,13.295,12.527,12.338,11.389,12.371,14.326,15.981,16.272,16.297,17.849,19.346,19.802,19.796,19.798,19.138,18.559,17.68,16.848,15.887,14.037,13.614,12.099,10.238,8.4624,8.5186,8.2011,7.3848,6.4514,5.8345,4.4393,3.6417,2.9411,3.2409,4.2501,6.3921,7.2027,8.4695,9.1554,10.187,11.468,12.507,12.328,12.414,11.655,11.123,10.869,11.34,11.809,11.961,11.884,12.255,12.01,12.069,12.244,12.142,12.504,12.612,13,12.072,11.721,11.233,12.107,12.96,13.22
10.583,10.981,11.398,12.137,11.454,11.024,11.722,11.685,11.595,12.071,11.705,11.003,11.221,11.63,11.581,11.327,10.591,11.042,11.283,10.781,10.081,10.631,11.016,11.395,11.624,10.732,10.739,10.604,10.942,11.227,10.178,10.144,10.209,10.622,10.357,10.878,10.605,10.911,11.396,11.676,11.605,11.195,11.143,11.074,11.21,10.995,10.891,11.455,11.725,11.817,12.162,10.713,11.455,10.547,11.121,11.274,11.536,11.843,12.552,12.805,13.713,13.649,14.126,13.03,12.775,12.974,12.502,12.006,12.161,12.108,12.219,12.674,11.51,11.462,11.214,11.891,12.548,14.145,14.527,14.408,15.648,16.774,17.311,17.09,17.246,16.639,16.37,15.651,15.029,14.19,12.632,12.354,12.112,11.231,10.582,11.155,11.275,10.906,10.526,10.37,9.972,9.9203,8.266,7.5626,5.9916,4.0996,2.9873,2.865,2.9758,4.4938,6.4021,8.2793,8.2625,8.7571,9.0264,9.625,9.7736,9.8862,10.561,10.875,10.693,11.296,11.535,11.425,11.194,10.786,11.179,11.502,12.057,11.48,11.258,10.728,11.355,11.471,11.716
13.074,13.362,13.595,14.118,13.711,13.406,13.842,13.815,13.456,13.707,13.377,12.916,12.996,12.697,12.469,12.015,11.34,11.504,11.244,11.215,10.717,10.76,11.148,11.593,13.065,12.126,12.14,12.24,12.356,12.591,11.551,11.099,11.303,11.723,11.745,12.444,12.189,12.681,13.171,13.341,13.578,13,12.762,13.176,13.359,13.027,12.671,13.038,13.3,13.142,13.216,11.994,12.491,11.431,10.661,10.913,10.926,10.911,11.051,11.585,12.209,12.013,12.418,11.906,11.968,12.522,11.897,11.722,12.173,11.969,12.89,13.247,11.655,11.722,12.009,12.514,11.5,12.254,12.537,12.474,13.152,13.925,14.325,14.146,14.403,13.899,13.959,13.475,13.103,12.487,11.702,11.193,12.469,12.28,12.435,13.041,13.177,13.528,13.298,13.246,13.165,13.21,12.057,11.421,10.456,9.7098,9.0472,8.4881,7.0969,5.7704,4.3994,3.096,2.6825,2.9992,4.6882,7.7094,8.4311,8.2402,8.878,9.278,9.5169,10.538,11.578,11.725,11.457,10.936,11.26,12.663,13.134,12.592,12.032,12.031,12.215,11.533,11.674
12.039,12.641,12.914,13.395,12.576,12.027,12.61,12.803,12.028,12.109,11.828,11.173,11.156,11.189,11.174,10.75,10.472,10.508,10.697,10.876,10.316,10.898,11.673,11.917,12.649,11.522,11.294,11.316,11.347,11.561,10.672,10.384,10.583,10.897,11.056,11.819,11.532,12.144,12.609,13.058,13.163,12.258,11.919,11.898,11.921,11.508,11.028,11.309,11.443,11.53,11.801,10.557,11.151,10.481,10.778,11.322,11.386,11.662,12.386,12.846,13.659,13.459,13.751,12.883,12.555,12.817,12.261,11.865,12.026,11.776,12.192,12.573,11.349,11.428,11.171,11.986,12.472,13.701,13.975,14.029,14.961,16.107,16.432,16.487,16.583,16.054,15.754,15.223,14.542,13.564,12.265,11.821,11.468,10.932,10.729,11.242,11.416,11.753,11.595,11.459,11.507,11.809,11.373,11.08,10.547,10.291,10.157,10.067,9.6643,9.323,9.3373,9.1527,8.4168,7.938,6.1372,5.0932,3.6048,2.9059,3.6689,5.2073,6.5108,8.2013,9.5553,10.005,10.43,10.681,11.289,12.75,13.561,12.71,11.77,11.537,11.776,11.315,11.54
11.7,12.2,12.587,12.921,11.831,11.678,12.102,12.808,12.415,12.748,12.671,11.844,12.078,11.883,11.714,11.109,10.71,10.643,10.5,10.364,10.238,10.79,11.487,11.919,12.371,11.781,11.494,11.679,12.016,12.018,10.845,10.675,10.552,10.846,11.12,11.567,11.504,11.861,12.275,12.414,12.751,12.515,12.356,12.084,11.881,11.65,11.446,11.578,11.828,12.063,12.211,11.101,12.043,11.248,11.248,11.558,11.774,12.097,12.731,12.967,13.568,13.391,13.397,12.421,12.115,12.151,11.761,11.617,11.809,11.652,11.472,11.575,10.868,11.341,11.437,12.697,12.959,14.24,14.471,14.573,15.225,16.328,16.698,16.424,16.564,15.832,15.397,14.841,13.947,13.263,12.232,11.808,11.959,11.136,11.057,11.51,12.016,12.378,12.248,12.332,12.559,12.605,11.82,11.438,11.368,11.132,11.035,11.207,10.925,10.868,10.972,11.25,10.65,10.715,10.548,10.719,9.9405,9.1186,7.8905,7.323,4.8676,3.4792,3.3927,3.4787,5.0643,6.7673,8.1289,9.9954,11.644,11.114,10.587,10.541,11.454,11.191,11.817
