13.615,11.529,11.809,11.638,11.651,11.497,12.268,12.644,11.877,11.456,11.556,10.632,10.703,10.756,10.757,10.7,10.287,10.256,10.068,10.787,10.31,11.101,11.953,12.415,11.729,10.88,10.516,10.668,10.967,10.64,10.678,10.637,10.265,10.547,10.779,11.095,11.561,11.5,12.144,12.356,11.777,10.781,9.7888,9.1857,8.0553,8.003,7.2403,6.5923,6.1754,4.5858,0,4.508,6.2158,7.5877,9.523,9.7786,10.217,11.522,12.916,12.464,13.835,13.975,14.231,12.771,12.638,12.466,12.658,11.837,12.422,12.478,12.611,13.015,11.743,11.986,10.985,12.335,15.706,17.2,18.033,18.739,20.386,21.665,22.222,22.379,22.581,21.986,21.698,21.003,20.045,18.878,16.909,16.492,15.202,14.013,10.748,10.716,11.3,12.204,11.657,12.369,12.285,12.7,12.204,11.765,12.087,12.609,12.546,13.057,12.776,13.002,13.512,13.79,13.141,13.272,13.21,12.944,12.435,12.669,12.693,12.746,12.517,12.964,13.282,12.885,12.879,13.184,13.391,13.851,14.388,13.484,13.164,12.592,13.458,13.67,13.871,13.847
11.549,11.928,12.419,12.047,12.114,11.819,12.454,12.788,12.402,12.645,12.926,12.243,12.118,11.728,11.93,11.531,10.523,10.691,10.553,10.498,9.8001,9.7268,10.319,10.48,11.351,10.366,10.631,11.014,10.88,10.616,10.382,9.9695,10.112,10.447,10.989,11.787,11.73,11.438,11.957,12.055,12.212,12.293,11.807,11.808,11.477,11.063,10.533,10.954,10.829,9.9125,9.7786,7.9297,7.8342,5.5348,2.6082,0,4.012,5.8999,7.276,8.1491,9.1171,9.1827,9.9422,9.0976,9.5688,10.049,9.483,9.3553,10.297,9.998,10.477,11.016,10.199,9.8625,10.281,11.063,12.251,13.655,14.565,15.189,16.195,17.272,17.905,17.794,17.864,17.396,17.194,16.594,15.934,14.868,13.666,13.275,13.711,13.35,12.315,12.745,13.245,13.979,13.169,12.883,12.801,12.481,12.004,11.799,11.698,11.532,11.601,11.923,11.629,11.417,11.346,11.848,11.546,11.734,12.055,12.857,12.27,11.98,11.938,11.685,11.455,12.195,12.757,12.671,12.417,11.944,12.288,13.169,13.384,12.788,12.327,12.314,12.951,12.277,12.491,13.124
13.567,15.257,15.309,14.896,15.048,14.922,15.894,15.926,15.49,15.942,16.028,15.047,15.177,14.348,14.179,13.845,12.669,12.861,12.648,12.529,12.241,12.032,11.909,11.989,13.638,13.129,13.73,14.364,14.349,14.029,13.385,12.551,12.82,13.112,13.636,14.433,14.72,14.383,14.996,15.001,15.223,15.345,15.11,15.384,15.495,15.261,14.707,15.139,15.262,14.616,13.835,12.594,12.662,11.306,9.1915,9.1171,8.1216,6.8078,5.934,4.2373,0,4.8116,6.4303,7.5729,9.0864,10.003,9.3313,10.189,12.144,11.99,12.861,13.343,12.606,12.738,13.037,13.623,12.667,13.909,14.639,14.914,14.752,15.442,15.941,15.834,16.075,15.474,15.287,15.021,14.825,13.783,13.503,13.079,15.213,15.164,15.258,15.792,15.918,16.711,16.226,15.631,15.805,15.365,14.844,14.941,14.907,14.002,13.981,14.182,13.7,13.254,12.805,12.588,12.696,13.049,13.626,15.017,14.449,13.692,13.987,13.977,13.642,13.913,14.619,14.79,14.412,13.687,13.77,15.359,15.686,15.418,14.598,14.727,14.947,14.258,14.378,15.701
12.111,13.728,14.027,13.598,13.188,12.974,13.307,13.416,12.954,12.964,13.158,12.936,12.957,12.108,12.648,12.413,11.472,11.443,11.078,10.913,10.928,10.964,11.033,10.571,11.094,10.919,11.368,12.104,12.516,12.085,11.743,11.024,10.974,11.196,11.692,12.542,12.582,12.296,12.741,12.464,12.941,13.014,12.921,13.055,12.826,13.177,12.611,13.087,13.402,12.827,12.466,12.061,12.874,11.771,10.121,10.049,9.7813,9.9629,10.039,9.7657,10.003,8.2251,7.8898,5.7626,3.5117,0,3.4939,5.3652,7.5584,7.8996,8.5847,9.1917,9.5054,10.585,11.245,12.855,13.221,14.88,15.471,15.91,16.196,17.117,17.663,17.395,17.598,17.002,16.753,16.116,15.821,14.964,13.999,13.893,14.872,14.218,13.494,13.989,14.236,14.798,14.248,14.139,14.347,14.156,13.56,13.458,13.696,13.185,13.244,13.541,13.217,12.865,12.832,13.002,12.713,13.051,13.463,14.093,13.415,13.261,13.221,13.334,12.692,12.708,13.32,13.202,12.834,12.347,12.577,13.921,14.63,14.161,13.478,13.119,13.396,12.549,12.838,13.595
12.165,12.348,13.003,12.549,12.234,11.831,11.78,12.411,12.229,12.671,12.667,12.475,12.19,12.275,12.887,12.603,11.385,11.408,11.371,11.344,10.936,10.962,11.195,11.279,11.775,10.822,10.949,11.414,11.959,11.785,11.355,10.536,10.484,10.561,11.023,11.597,11.435,10.92,11.396,11.138,11.67,12.045,12.176,12.2,12.128,12.246,11.776,12.581,12.472,12.334,12.611,11.631,12.313,11.212,10.405,10.477,11.092,11.962,12.67,12.467,12.861,12.047,12.09,10.245,9.328,8.5847,7.9641,7.1357,5.2588,3.9641,0,4.135,5.8971,7.3325,8.5493,10.258,12.446,14.437,15.427,16.274,17.24,18.549,19.207,19.061,19.241,18.632,18.272,17.674,17.142,16.359,14.921,14.938,14.8,13.83,12.601,13.259,13.836,14.242,13.665,13.738,13.761,13.362,13.088,12.818,13.067,12.447,12.7,13.275,13.122,12.712,13.069,13.76,13.19,13.308,13.597,13.963,13.278,13.135,12.785,12.864,12.047,12.329,12.891,12.691,12.298,12.302,12.893,13.62,14.395,13.923,13.412,13.101,13.41,12.698,12.813,13.107
13.514,12.439,12.974,12.909,12.898,12.285,12.732,13.474,12.934,13.337,12.914,12.017,12.004,12.205,12.7,12.351,11.384,11.585,12.053,12.35,11.499,11.737,12.08,12.796,12.957,11.303,11.376,11.552,11.414,11.344,11.232,10.493,10.513,10.565,10.887,11.111,11.317,10.831,11.786,11.631,11.668,11.645,11.631,12.087,12.183,11.942,11.301,12.224,11.861,11.704,12.335,11.063,10.836,10.529,10.924,11.063,11.212,11.924,13.014,12.585,13.623,13.746,14.273,13.169,12.91,12.855,12.06,10.621,10.546,10.208,10.258,10.553,8.2184,7.0078,4.4312,0,9.9543,12.489,14.06,15.312,17.253,18.792,19.595,19.854,20.205,19.846,19.756,19.427,19.019,17.934,16.445,16.343,15.869,14.755,12.784,12.969,13.519,14.348,14.109,14.131,14.116,13.775,13.756,13.591,13.588,13.167,13.162,13.646,13.514,13.263,13.617,14.024,13.536,13.545,13.467,13.888,13.422,13.496,13.661,13.854,13.692,14.244,14.64,14.444,13.994,13.84,14.194,14.656,15.011,14.527,13.899,13.947,14.404,14.162,14.368,14.683
16.859,21.947,22.013,21.628,21.57,21.102,21.436,21.717,21.129,21.279,21.296,21.108,21.111,19.966,20.014,19.929,18.892,19.054,18.464,18.519,18.056,17.35,16.974,16.369,18.932,18.628,19.663,20.296,20.45,20.051,19.741,18.961,19.062,19.14,19.774,20.651,20.788,20.423,20.723,20.592,21.077,21.29,21.279,21.784,21.675,21.611,21.021,21.295,21.419,20.504,20.386,19.63,19.637,18.547,15.9,16.195,16.364,15.676,14.642,15.276,14.752,13.666,13.929,15.055,15.509,16.196,15.123,15.929,17.217,16.728,17.24,17.411,16.849,16.671,17.464,17.253,10.357,9.7024,8.4988,7.4404,0,4.5559,5.8316,6.662,8.1977,8.9247,10.223,11.122,13.248,13.994,15.815,15.48,19.709,19.721,21.34,21.992,22.243,22.779,22.201,21.18,21.396,20.658,20.402,20.505,20.595,19.568,19.602,19.903,19.259,18.475,17.412,16.97,17.043,17.086,18.013,19.815,19.204,18.118,18.316,18.491,18.339,18.593,19.921,20.162,19.417,18.253,18.445,20.257,20.317,20.017,19.043,19.636,18.863,17.414,17.717,19.729
17.864,23.468,23.641,23.127,23.038,22.636,22.773,22.916,22.402,22.529,22.546,22.543,22.571,21.273,21.237,21.184,20.143,20.32,19.644,19.743,19.308,18.492,18.001,17.194,20.064,19.907,21.034,21.647,21.824,21.452,21.008,20.227,20.484,20.567,21.269,22.211,22.225,21.763,22.033,21.837,22.438,22.762,22.768,23.229,23.182,23.104,22.618,22.878,23.063,22.101,21.986,21.247,21.45,20.101,17.111,17.396,17.612,16.699,15.203,16.206,15.474,14.137,14.307,15.786,16.128,17.002,15.877,17.286,18.47,17.979,18.632,18.712,18.663,18.407,19.705,19.846,14.336,14.256,13.733,13.235,8.9247,7.8276,7.0706,5.3617,4.5312,0,3.8637,5.9286,9.1886,10.423,13.455,13.271,18.471,19.045,22.242,23.103,23.306,23.828,23.302,22.436,22.436,21.711,21.396,21.563,21.644,20.573,20.544,20.797,20.267,19.529,18.42,17.969,18.052,18.118,19.041,21.079,20.432,19.369,19.398,19.536,19.268,19.37,20.664,20.972,20.335,19.216,19.233,21.231,21.368,21.228,20.39,20.813,20.159,18.709,18.886,21.118
14.559,17.475,17.691,17.335,17.185,16.898,17.186,17.207,16.835,16.853,16.936,16.723,16.841,16.08,16.111,15.875,14.867,15.14,14.873,14.738,14.449,13.925,13.816,13.392,15.364,15.008,15.709,16.127,16.269,16.203,15.502,15.087,15.233,15.363,15.747,16.837,16.591,16.161,16.27,16.452,16.777,17.112,17.173,17.274,17.478,17.24,16.971,17.194,17.445,16.893,16.909,16.031,16.504,15.231,13.392,13.666,13.717,13.407,12.797,13.721,13.503,12.594,12.953,13.052,13.376,13.999,13.189,13.785,14.692,14.022,14.921,14.929,14.534,14.389,15.699,16.445,14.985,16.234,16.897,17.321,15.815,16.14,16.149,15.312,14.737,13.455,12.486,11.224,9.3301,6.767,0,4.4419,7.8823,9.2424,15.064,15.928,16.389,17.163,16.72,16.53,16.243,15.894,15.692,15.944,15.985,15.285,15.321,15.582,15.323,14.78,14.416,14.424,14.331,14.42,14.832,16.109,15.227,14.822,14.789,15.037,14.604,14.808,15.613,15.677,15.182,14.468,14.432,16.128,16.705,16.405,15.69,15.802,15.922,15.078,14.977,16.777
13.761,10.601,11.046,11.19,10.752,10.898,11.699,11.826,11.346,11.136,11.313,10.181,10.474,10.91,10.968,10.374,10.177,10.051,10.605,10.583,10.611,11.601,12.333,12.766,11.785,10.788,10.188,10.602,10.724,10.876,10.461,10.679,10.542,10.614,10.474,10.797,10.75,11.238,11.573,11.859,11.632,10.884,10.689,10.151,10.121,10.22,10.145,10.516,10.181,10.192,10.716,9.9756,10.922,10.846,12.399,12.745,12.638,13.521,14.961,14.799,15.792,15.959,15.743,14.24,13.982,13.989,14.029,12.697,12.957,13.055,13.259,13.674,12.39,12.617,12.085,12.969,16.887,18.399,19.561,20.373,21.992,23.158,23.692,23.745,23.745,23.103,22.602,21.685,20.258,18.632,15.928,15.374,13.054,10.955,3.2775,0,4.1284,7.4753,7.6789,8.8798,9.5904,10.164,10.361,10.316,10.77,11.764,11.773,12.297,12.337,12.515,13.322,13.739,13.224,13.291,12.725,12.275,11.904,12.455,12.314,12.37,11.842,12.033,12.101,12.042,12.366,12.999,13.637,13.737,14.516,13.47,12.903,12.45,13.489,13.882,14.211,13.62
14.164,12.526,12.962,12.813,12.509,12.276,12.872,12.817,12.573,12.625,12.629,11.902,12.027,12.377,12.479,12.309,11.786,11.863,12.11,12.047,11.247,11.89,12.709,12.877,12.451,11.644,11.161,11.357,11.676,11.841,11.512,11.75,11.663,12.141,12.071,12.419,12.442,12.76,13.037,13.137,13.163,12.436,12.072,11.851,12.009,11.815,11.814,12.108,12.362,11.832,12.285,11.555,12.183,11.673,12.44,12.801,13.05,13.745,14.87,15.132,15.805,15.911,15.994,14.771,14.17,14.347,14.309,13.557,13.522,13.529,13.761,14.142,13.428,13.366,13.184,14.116,16.942,18.522,19.463,20.075,21.396,22.427,22.929,23.019,22.984,22.436,21.937,21.122,19.973,18.466,16.243,15.725,14.299,12.886,9.5894,9.5904,9.2328,6.9469,6.1349,4.9342,0,4.8468,6.2252,7.111,7.7656,9.0525,8.9943,10.116,10.428,10.992,11.894,12.387,12.048,12.093,11.804,11.699,11.001,11.344,11.669,11.571,11.587,11.999,12.381,12.266,12.444,12.557,12.949,13.281,13.182,12.343,12,11.648,12.44,12.846,12.976,12.772
12.731,11.59,11.938,12.212,12.058,11.737,12.371,12.246,12.187,12.639,12.681,11.869,11.94,12.314,12.575,12.372,11.333,11.637,12.083,11.521,10.859,11.034,11.699,11.914,12.236,11.154,11.242,11.133,11.208,11.341,10.732,10.796,10.857,11.245,11.188,11.875,11.606,11.398,11.672,12.003,12.037,12.171,12.159,11.763,11.964,11.786,11.764,12.131,12.45,12.263,12.609,11.697,12.37,11.369,11.522,11.532,11.839,12.529,13.338,13.414,14.002,14.119,14.459,13.126,13.01,13.185,12.995,12.489,12.446,12.373,12.447,13.026,12.057,11.867,12.184,13.167,15.028,16.837,17.749,18.39,19.568,20.668,21.275,21.09,21.198,20.573,20.195,19.442,18.485,17.281,15.285,15.034,14.596,13.702,11.318,11.764,12.071,10.868,10.067,9.8969,9.0525,8.4085,6.8114,6.0438,4.647,0,3.2467,5.5266,6.3593,7.0447,8.2086,9.5289,9.0852,9.3362,10.055,10.601,10.391,10.638,11.127,11.113,10.753,11.397,11.679,11.583,11.472,11.201,11.626,11.909,12.142,11.466,11.31,10.866,11.609,11.552,11.95,11.894
12.509,12.717,13.034,13.096,13.396,13.113,13.708,13.697,13.518,13.574,13.595,13.2,13.259,13.007,13.047,12.682,11.879,12.157,12.067,11.681,11.314,11.167,11.377,11.673,12.498,11.835,12.072,12.296,12.4,12.631,11.802,11.73,12.054,12.267,12.311,13.062,12.704,12.613,13.056,13.144,13.147,13.001,12.979,13.231,13.475,13.201,13.042,13.551,13.777,13.489,13.512,12.431,13.19,12.013,11.35,11.346,11.412,11.53,11.94,12.34,12.805,12.898,13.174,12.394,12.338,12.832,12.303,12.077,12.709,12.494,13.069,13.432,12.239,12.395,12.863,13.617,13.853,15.278,16.15,16.639,17.412,18.243,18.884,18.807,19.066,18.42,18.224,17.617,16.787,15.878,14.416,13.996,14.696,14.107,12.94,13.322,13.646,13.43,12.667,12.282,11.894,11.753,10.693,9.7744,9.3181,8.2086,7.6324,6.9108,5.4409,3.4434,0,4.4962,5.8925,6.6416,7.9368,9.7206,10.072,10.004,10.171,10.339,10.178,11.093,11.961,11.942,11.806,11.273,11.685,12.573,13.05,12.657,12.419,12.021,12.539,11.917,11.98,12.596
13.771,13.414,13.494,13.665,13.348,12.884,13.136,12.85,12.278,12.153,12.258,12.144,12.322,12.525,12.726,12.596,12.016,12.067,12.481,12.234,11.964,12.336,12.877,13.031,13.378,12.199,12.01,12.203,12.094,12.492,11.997,11.707,11.844,12.275,12.217,13.076,12.823,13.047,13.351,13.65,13.521,12.784,12.49,12.617,12.872,12.57,12.209,12.414,12.789,12.703,12.944,12.316,12.907,12.242,12.563,12.857,12.625,13.004,13.827,14.182,15.017,14.94,14.948,13.952,13.717,14.093,13.838,13.211,13.201,13.154,13.963,14.266,12.63,12.984,12.861,13.888,15.863,17.18,18.043,18.688,19.815,20.766,21.234,21.331,21.432,21.079,20.82,20.123,19.28,17.928,16.109,15.614,15.039,14.299,12.128,12.275,12.284,12.4,11.729,11.731,11.699,11.949,11.465,11.218,10.822,10.601,10.216,9.9743,9.9817,9.8196,9.7206,8.832,7.8494,6.8345,4.3697,0,5.4778,6.7981,7.8396,9.0175,9.5325,10.471,11.443,11.79,12.212,12.218,12.759,13.784,13.864,13.193,12.611,12.292,13.083,12.691,12.752,13.196
12.482,12.573,12.91,12.679,12.52,12.237,12.782,13.121,12.489,12.606,12.999,12.217,12.323,12.108,12.121,11.66,11.241,11.185,11.219,11.073,10.836,11.444,12.012,12.115,12.589,11.746,11.762,12.04,12.013,11.929,11.162,11.099,11.199,11.274,11.779,12.324,12.38,12.512,12.989,13.148,13.231,13.071,12.918,12.651,12.638,12.393,12.149,12.425,12.556,12.441,12.517,11.515,12.404,11.472,11.218,11.455,11.684,12.191,12.975,13.194,13.642,13.779,13.75,12.678,12.43,12.692,12.244,11.966,12.192,11.938,12.047,12.402,11.735,11.995,12.404,13.692,14.909,16.256,16.997,17.635,18.339,19.295,19.778,19.725,19.955,19.268,18.8,18.205,17.126,16.083,14.604,14.11,13.927,13.148,11.554,11.842,12.416,12.301,11.661,11.657,11.587,11.519,11.129,10.689,10.879,10.753,10.689,10.867,10.594,10.191,10.178,10.18,9.4643,9.4371,9.3827,9.5325,8.3188,7.6859,6.1082,4.8072,0,4.1775,6.6827,7.3923,8.5228,8.9862,10.088,11.485,12.417,11.733,11.098,11.024,11.892,11.312,11.738,12.121
